llm_quality,llm_seniority,llm_engagement,llm_decision_maker,llm_industry,llm_geography,llm_business_type,llm_company_fit,industry,companyindustry,companysize,companytype,languages,location,companylocation,companyfoundedon,summary,skills,jobtitle,engaged
40,Entry,0.4,0.2,Automotive - Services,regional_hub,others,0.0,Marketing & Advertising,,,,"English, French, Hindi, Punjabi","Lyon, Auvergne-Rhône-Alpes, France",,,"Passionate About Digital Projects & Creating Seamless Customer Experiences

Hi, I’m Shantam, a customer-focused professional dedicated to delivering exceptional service, problem-solving, and ensuring customer satisfaction. With 7+ years of experience in customer engagement, digital platforms, and global client interactions, I thrive in fast-paced, remote environments where clear communication and adaptability are key.

What I bring to the table:
Customer Support & Relationship Management – Providing top-tier assistance through chat, phone, and email to enhance customer satisfaction.
Problem-Solving & Troubleshooting – Resolving inquiries efficiently, ensuring a seamless experience for every customer.
Tech-Savvy & CRM Expertise – Experienced with customer service tools like Zendesk, Salesforce, and live chat platforms to streamline interactions.
Multilingual Communication – Fluent in English, French, and Hindi, allowing me to support a diverse global audience.
Multicultural & Global Collaboration – Successfully worked with international teams across different time zones, ensuring operational efficiency.

Why Me?
Experienced in handling high-volume customer interactions while maintaining professionalism and empathy.
Proven track record of improving customer retention and satisfaction rates (+30%) through proactive support and tailored solutions.
Comfortable working independently in a remote environment, staying organized and self-motivated.

Excited about opportunities in digital projects, customer service, and consultancy where I can make a real impact. Open to connecting with teams looking for a dedicated, customer-centric professional.

Let’s connect!","Marketing Support, Customer Relationship Management (CRM), Sales Prospecting",Customer Service Executive,0
30,Entry,0.3,0.1,Education - Research,international_hub,experts,0.0,Management Consulting,,,,,"Paris, Île-de-France, France",,,"Phd Thesis available in English and in French open access for free on Hal !!

https://hal.science/tel-04951962v1



And also for free in English on Academia.edu","Recherche d'informations, Compétences analytiques",chargé de coordination et de communication,1
35,Entry,0.35,0.15,Legal - Law,other,others,0.0,Law Practice,,,,,France,,,,"Gestion de la conformité, Management, Compétences interpersonnelles",Avocate,0
65,Executive,0.55,0.5,Human Resources - Staffing,international_hub,salespeople,0.0,Staffing & Recruiting,Staffing and Recruiting,2-10,Self-Employed,,"Greater Paris Metropolitan Region, France","Paris, FR",2012.0,"Executive Search recruitment for law firms and In house legal, tax and compliance positions.","executive search, Talent Acquisition, Human Resources",Partner Legal & Tax Executive Search,0
70,Mid,0.75,0.3,Education - Higher Education,international_hub,experts,1.0,Law Practice,Higher Education,501-1000,Educational Institution,"Anglais , Français","Paris, Île-de-France, France","Paris, FR",1968.0,"𝐀𝐯𝐨𝐜𝐚𝐭 𝐞𝐧 𝐫𝐞𝐬𝐩𝐨𝐧𝐬𝐚𝐛𝐢𝐥𝐢𝐭𝐞́ 𝐜𝐢𝐯𝐢𝐥𝐞 𝐞𝐭 𝐩𝐞́𝐧𝐚𝐥𝐞, 𝐣𝐞 𝐝𝐞́𝐟𝐞𝐧𝐝𝐬 𝐞𝐧𝐭𝐫𝐞𝐩𝐫𝐢𝐬𝐞𝐬 𝐞𝐭 𝐝𝐢𝐫𝐢𝐠𝐞𝐚𝐧𝐭𝐬 𝐝𝐚𝐧𝐬 𝐥𝐞𝐮𝐫𝐬 𝐥𝐢𝐭𝐢𝐠𝐞𝐬 𝐜𝐨𝐦𝐩𝐥𝐞𝐱𝐞𝐬.

J’interviens notamment pour des groupes industriels, des groupes de BTP, des institutions financières et des compagnies d’assurance, en m’entourant d’experts techniques et de spécialistes de la communication de crise, afin d’assurer une défense stratégique et efficace.

En mars 2023, j’ai cofondé le cabinet ADLANE avec Éléonore FAVERO, structuré autour d’une expertise pointue en gestion des risques industriels, technologiques et environnementaux.

Etant intervenu dans plusieurs dossiers majeurs en matière de risques industriels et environnementaux, j’ai créé un département scientifique dédié à ces enjeux et noué des partenariats avec des éditeurs spécialisés. 

Je rédige actuellement un ouvrage sur la réparation du dommage environnemental, à paraître en 2025 aux éditions Dalloz.","Droit de la construction, Risques industriels et produits défectueux, Conformité",Intervenant en droit pénal des affaires,0
70,Entry,0.6,0.3,IT Services and IT Consulting,other,others,0.0,Marketing & Advertising,IT Services and IT Consulting,2-10,Sole Proprietorship,"Anglais, Espagnol, Hongrois","Nice, Provence-Alpes-Côte d'Azur, France","Signes, FR",2024.0,"Avec plus de quatre années d'expérience professionnelle, je me consacre actuellement à la stratégie de croissance chez Waadoo, où mes compétences en prospection commerciale et développement de partenariats se distinguent. Ma mission est d'apporter une vision novatrice et alignée sur la culture d'entreprise, en offrant des perspectives diversifiées et une expertise reconnue en gestion de la relation client et négociation commerciale.

Chez Greenbull Campus, en tant que Responsable marketing, j'ai optimisé les stratégies d'acquisition via des campagnes Google Ads, Facebook Ads et Linkedin Ads, améliorant significativement l'analyse de marché et le suivi des performances. Mon rôle a été essentiel pour piloter le lancement de produits et orchestrer une collaboration interdépartementale, renforçant ainsi la présence de la marque et l'efficacité des communications marketing.","Scrum, Méthodes agiles, Gestion de projet agile",Consultante cloud,0
65,Mid,0.4,0.8,Defense and Space Manufacturing,international_hub,leaders,0.0,Accounting,Defense and Space Manufacturing,,Privately Held,"English, French, Spanish","Paris, Île-de-France, France","Paris cedex 15, FR",,"Global compliance and anti-corruption leader, passionate about building cultures of integrity and accountability. Combining a background in international law with hands-on expertise in investigations and ethics, I help organizations navigate complex risks while enabling sustainable growth.","Risk Management, International Law, Management",Directeur de la Compliance Groupe,0
85,Mid,0.7,0.55,IT Services and IT Consulting,other,workers,1.0,Information Technology & Services,IT Services and IT Consulting,51-200,Sole Proprietorship,"English, French, German, Spanish, Vietnamese","Nantes, Pays de la Loire, France","Nantes, FR",2022.0,"With over 20 years of professional experience in strategic consulting and international project management in different parts of the world (Europe, Asia, Oceania, North America), I have developed a strong expertise in business development and account management, especially in complex and technical environments. As the Associate Founder and Chief Commercial Officer of Qwanteos, an AI company  providing data and video management services, I lead the business development and client relationships.
I am passionate about technology and innovation, and I am particular eager to work on projects which have a positive social and environmental impact.","Teamwork, Business Development, Relationship Management",Co-founder - Chief Commercial Officer,1
60,Entry,0.5,0.25,Broadcast Media Production and Distribution,international_hub,workers,2.0,Media Production,Broadcast Media Production and Distribution,2-10,Partnership,,"Paris, Île-de-France, France",,,,"Film Production, Project Management, Business Strategy",Co-fondateur,1
55,Entry,0.45,0.2,Media Production,other,workers,2.0,Computer Software,Media Production,2-10,Privately Held,"Anglais (certification C1), Français, Italien (certification B1)",France,,,"As an innovation consultant, I am passionate by the impact of new technologies (web 3/IA) on the creative industries and the luxury/retail sector. 

I'm particularly interested in blockchain solutions designed to protect and enhance creation in all its forms (crafts, works of art, luxury goods, etc.). 

I'm also closely studying the use of wallets and advances in VR/AR, exploring the opportunities that these technologies offer for renewing the customer experience and building loyalty among new generations of consumers.","Nouveaux médias, Veille technologique, Design Thinking",Co-founder & Legal Manager,1
50,Entry,0.3,0.3,Unknown,other,others,0.0,Professional Training & Coaching,,,,anglais,"Greater Limoges Area, France",,,"Designer at FORMAKA, support for territorial transitions (e-learning, innovation, games, gamification, sound design). GIS  Project Manager, e-learning   MOOC project manager, innovation in training methods, learning analytics. Expertise in digital games in education and training. PhD candidate Lyon 2 geomatics, education, soundscapes.","Gestion du changement, Intelligence artificielle (IA), Informatique écologique",Jury Certigia,1
70,Mid,0.6,0.5,Technology - AI,other,others,1.0,Human Resources,,,,"English, French, Spanish",France,,,"Hi there 👋

I am a Talent acquisition advisor, teaching best hiring practices to startups. 

Finding the best Talent can be daunting. 

The first 10 years of my career, I grew into Talent acquisition from sourcing niche roles all over EMEA to building Talent Acquisition operations from scratch, taking them to an international unicorn level.

I didn’t grow up dreaming of becoming a Talent search expert, but found my passion by traveling and speaking with top tier Talent acquisition and Tech leaders.

While building scalable solutions, I have learned a lot from my successes and a lot more from my mistakes. That’s how Fledge was born. 

We are Talent Acquisition specialists working with innovative founders to support their fast and sustainable growth.

Thanks for stopping by — feel free to reach out

📅 calendly.com/julien_fledge
📩 julien@fledge.net","Recruiting, Sourcing, Management",Talent search advisor (via Fledge),0
